 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-01249,Q1_Summer_CMP-01249,2023-11-04 00:00:00,2023-11-29,TikTok,20956,237,$449.72,13.0,False,,TI
CMP-01250,Q1_Launch_CMP-01250,2023-03-13 00:00:00,2023-04-02,Instagram,88895,1652,2363.28,175.0,False,,IN
CMP-01251,Q4_Launch_CMP-01251,2023-06-01 00:00:00,2023-06-30,Email,47240,1258,2145.69,237.0,No,,EM
CMP-01252,Q1_Launch_CMP-01252,2023-07-18 00:00:00,2023-08-13,Email,38148,1540,963.4,193.0,Yes,,EM
CMP-01253,Q3_Summer_CMP-01253,2023-10-20 00:00:00,2023-10-25,Instagram,95270,1668,$1799.62,249.0,Y,,IN
CMP-01254,Q1_Launch_CMP-01254,2024-01-01 00:00:00,2024-01-27,Facebook,5757,223,236.59,41.0,True,,FA
CMP-01255,Q4_Summer_CMP-01255,2023-09-01 00:00:00,2023-09-26,Google Ads,20097,897,1641.0,162.0,0,,GO
CMP-01256,Q3_Launch_CMP-01256,2023-09-17 00:00:00,2023-10-10,Email,11395,320,232.66,40.0,1,,EM
CMP-01257,Q1_BlackFriday_CMP-01257,2023-12-03 00:00:00,2023-12-13,TikTok,17241,738,$537.14,,No,,TI
CMP-01258,Q4_Launch_CMP-01258,2023-02-19 00:00:00,2023-02-26,Facebook,28696,923,916.39,93.0,No,,FA
CMP-01259,Q4_Summer_CMP-01259,2023-10-14 00:00:00,2023-11-05,Email,71480,2536,1475.19,400.0,Yes,,EM
CMP-01260,Q1_Winter_CMP-01260,2023-12-15 00:00:00,2024-01-06,Email,47163,1464,1132.68,136.0,True,,EM
CMP-01261,Q3_Summer_CMP-01261,2023-04-24 00:00:00,2023-05-06,Email,20816,593,1155.05,51.0,Y,,EM
CMP-01262,Q2_BlackFriday_CMP-01262,2023-06-07 00:00:00,2023-06-30,Email,50840,985,1125.14,101.0,Yes,,EM
CMP-01263,Q4_BlackFriday_CMP-01263,2023-07-10 00:00:00,2023-07-28,Google Ads,53853,1191,1724.6,91.0,0,,GO
CMP-01264,Q2_Winter_CMP-01264,2023-03-02 00:00:00,2023-03-20,Email,25917,559,888.34,86.0,True,,EM
CMP-01265,Q4_Winter_CMP-01265,2023-10-26 00:00:00,2023-11-06,TikTok,97731,3179,3339.36,,Yes,,TI
CMP-01266,Q3_Summer_CMP-01266,2023-08-30 00:00:00,2023-09-06,Email,22566,333,240.04,40.0,True,,EM
CMP-01267,Q3_Summer_CMP-01267,2023-12-15 00:00:00,2024-01-10,Email,76452,3568,2889.62,387.0,True,,EM
CMP-01268,Q4_Launch_CMP-01268,2023-01-28 00:00:00,2023-02-12,Instagram,63823,2478,2403.41,461.0,No,,IN
CMP-01269,Q2_BlackFriday_CMP-01269,2023-04-13 00:00:00,2023-05-02,Instagram,21806,568,$825.93,30.0,Y,,IN
CMP-01270,Q3_BlackFriday_CMP-01270,2023-08-23 00:00:00,2023-09-09,Instagram,76520,1250,1371.78,206.0,No,,IN
CMP-01271,Q4_BlackFriday_CMP-01271,2023-04-03 00:00:00,2023-04-09,Google Ads,2759,124,63.27,22.0,1,,GO
CMP-01272,Q4_BlackFriday_CMP-01272,2023-11-20 00:00:00,2023-11-24,TikTok,42949,1844,2369.74,215.0,Y,,TI
CMP-01273,Q3_Summer_CMP-01273,30/01/2023,2023-02-23,Google Ads,93374,3629,6830.76,481.0,True,,GO
CMP-01274,Q2_Winter_CMP-01274,2023-05-21 00:00:00,2023-06-14,Facebook,3482,72,123.7,13.0,Yes,,FA
CMP-01275,Q3_Summer_CMP-01275,2023-10-23 00:00:00,2023-11-21,Facebook,25442,663,1152.17,54.0,0,,FA
CMP-01276,Q2_BlackFriday_CMP-01276,2023-02-15 00:00:00,2023-02-25,Email,34719,489,827.68,62.0,Y,,EM
CMP-01277,Q3_BlackFriday_CMP-01277,2023-08-08 00:00:00,2023-08-29,E-mail,59066,1037,1022.06,125.0,1,,E-
CMP-01278,Q3_Winter_CMP-01278,16/07/2023,2023-07-24,Email,94501,3904,6432.98,346.0,True,,EM
CMP-01279,Q3_Launch_CMP-01279,2023-10-01 00:00:00,2023-10-08,TikTok,3079,118,84.34,20.0,0,,TI
CMP-01280,Q4_BlackFriday_CMP-01280,2023-01-08 00:00:00,2023-01-28,TikTok,3717,125,185.82,23.0,Y,,TI
CMP-01281,Q2_Winter_CMP-01281,2023-09-29 00:00:00,2023-10-25,TikTok,60676,2780,4065.34,465.0,No,,TI
CMP-01282,Q2_BlackFriday_CMP-01282,2023-11-17 00:00:00,2023-12-08,Tik_Tok,28952,964,518.97,76.0,No,,TI
CMP-01283,Q4_BlackFriday_CMP-01283,2023-06-26 00:00:00,2023-07-23,TikTok,87444,2507,4216.66,157.0,Y,,TI
CMP-01284,Q2_Summer_CMP-01284,2023-09-15 00:00:00,2023-09-26,Facebook,43460,1026,1903.1,144.0,Y,,FA
CMP-01285,Q2_BlackFriday_CMP-01285,2023-01-24 00:00:00,2023-01-30,Facebook,91397,4352,3921.69,254.0,Y,,FA
CMP-01286,Q2_Summer_CMP-01286,2023-09-24 00:00:00,2023-10-23,Email,73847,982,1687.65,148.0,0,,EM
CMP-01287,Q3_BlackFriday_CMP-01287,2023-12-18 00:00:00,2024-01-08,Facebook,94607,4468,2786.28,578.0,No,,FA
CMP-01288,Q4_Launch_CMP-01288,2023-09-08 00:00:00,2023-10-04,Instagram,90106,3880,5431.81,579.0,Yes,,IN
CMP-01289,Q2_BlackFriday_CMP-01289,26/07/2023,2023-08-11,Facebook,19449,295,362.4,40.0,1,,FA
CMP-01290,Q2_BlackFriday_CMP-01290,2023-04-25 00:00:00,2023-05-07,Email,34536,1125,1483.75,127.0,1,,EM
CMP-01291,Q3_Launch_CMP-01291,2023-01-12 00:00:00,2023-01-20,Instagram,65077,2906,5490.33,232.0,True,,IN
CMP-01292,Q4_Winter_CMP-01292,2023-07-07 00:00:00,2023-07-20,Google Ads,39258,1290,2331.0,123.0,False,,GO
CMP-01293,Q4_Winter_CMP-01293,2023-07-12 00:00:00,2023-07-28,Google Ads,49302,2282,3828.34,293.0,Yes,,GO
CMP-01294,Q4_Launch_CMP-01294,2023-10-01 00:00:00,2023-10-24,Email,29865,1425,$1297.53,210.0,No,,EM
CMP-01295,Q1_Summer_CMP-01295,2023-01-25 00:00:00,2023-02-03,Email,7645,205,382.88,34.0,True,,EM
CMP-01296,Q3_Winter_CMP-01296,11/01/2023,2023-02-10,Facebook,39000,978,$632.04,,True,,FA
CMP-01297,Q3_Winter_CMP-01297,2023-03-01 00:00:00,2023-03-20,Google Ads,27737,1316,2342.47,257.0,Y,,INVALID
CMP-01298,Q2_Winter_CMP-01298,2023-10-08 00:00:00,2023-10-23,TikTok,12485,462,458.41,42.0,False,,TI
CMP-01299,Q3_Summer_CMP-01299,2023-04-16 00:00:00,2023-05-04,Email,39565,579,336.2,35.0,No,,EM
CMP-01300,Q2_BlackFriday_CMP-01300,2023-06-04 00:00:00,2023-06-15,Facebook,26522,310,$466.25,31.0,False,,FA
CMP-01301,Q4_Launch_CMP-01301,2023-09-24 00:00:00,2023-09-29,Email,66155,2155,1825.11,348.0,Yes,,EM
CMP-01302,Q1_Winter_CMP-01302,2023-03-12 00:00:00,2023-03-21,Instagram,56168,2651,2294.06,306.0,False,,IN
CMP-01303,Q2_BlackFriday_CMP-01303,2023-09-19 00:00:00,2023-10-09,Instagram,53487,2341,2245.18,404.0,True,,IN
CMP-01304,Q1_Launch_CMP-01304,2023-02-28 00:00:00,2023-03-03,Instagram,13342,494,294.19,65.0,False,,IN
CMP-01305,Q1_BlackFriday_CMP-01305,2023-11-08 00:00:00,2023-11-17,Email,41806,650,$497.7,123.0,False,,EM
CMP-01306,Q1_BlackFriday_CMP-01306,2023-09-25 00:00:00,2023-09-29,Email,49770,1003,$509.23,192.0,1,,EM
CMP-01307,Q1_Summer_CMP-01307,2023-07-29,2023-08-11,TikTok,79623,3584,$4186.52,216.0,No,,TI
CMP-01308,Q4_Winter_CMP-01308,2023-09-12 00:00:00,2023-10-09,Facebook,76629,1326,$830.58,157.0,No,,FA
CMP-01309,Q2_BlackFriday_CMP-01309,2023-09-04,2023-04-27,Instagram,53603,1133,1726.67,160.0,True,,INVALID
CMP-01310,Q2_Winter_CMP-01310,10/12/2023,2023-12-23,TikTok,82974,1259,1074.47,111.0,0,,TI
CMP-01311,Q2_Launch_CMP-01311,2023-02-26 00:00:00,2023-02-27,TikTok,27399,1014,$1942.18,112.0,False,,TI
CMP-01312,Q2_Summer_CMP-01312,2023-03-18 00:00:00,2023-03-21,Facebook,86382,4125,7453.37,625.0,False,,INVALID
CMP-01313,Q3_BlackFriday_CMP-01313,2023-02-08 00:00:00,2023-02-15,Email,82244,1707,$1594.61,143.0,Y,,EM
CMP-01314,Q1_Winter_CMP-01314,2023-05-12 00:00:00,2023-06-07,Google Ads,77534,2249,$3766.68,315.0,No,,GO
CMP-01315,Q1_Winter_CMP-01315,2023-06-01,2023-02-05,Facebook,56106,1984,$3382.46,306.0,False,,FA
CMP-01316,Q3_Summer_CMP-01316,2023-03-31 00:00:00,2023-04-09,Google Ads,31678,1583,3134.09,100.0,No,,GO
CMP-01317,Q2_Winter_CMP-01317,2023-07-04 00:00:00,2023-08-03,N/A,77218,1095,1529.45,136.0,False,,XX
CMP-01318,Q2_Launch_CMP-01318,01/03/2023,2023-03-17,TikTok,64230,1923,-1197.93,172.0,1,,TI
CMP-01319,Q4_Summer_CMP-01319,24/01/2023,2023-02-08,Email,75055,1906,$2802.31,302.0,True,,EM
CMP-01320,Q1_BlackFriday_CMP-01320,2023-03-12 00:00:00,2023-04-11,E-mail,57373,2560,3679.92,200.0,No,,E-
CMP-01321,Q1_Winter_CMP-01321,2023-07-03 00:00:00,2023-07-21,Facebook,32480,943,1374.45,173.0,Yes,,FA
CMP-01322,Q4_Summer_CMP-01322,2023-05-18,2023-06-06,Instagram,86230,1245,$1196.09,142.0,True,,IN
CMP-01323,Q4_Summer_CMP-01323,2023-06-25 00:00:00,2023-07-22,Google Ads,69836,2470,4420.11,196.0,Y,,GO
CMP-01324,Q4_Winter_CMP-01324,2023-08-22 00:00:00,2023-08-31,Email,73258,2991,5800.17,346.0,True,,EM
CMP-01325,Q1_Winter_CMP-01325,2023-09-02 00:00:00,2023-09-19,Email,40986,414,342.2,46.0,False,,EM
CMP-01326,Q4_BlackFriday_CMP-01326,2023-03-27 00:00:00,2023-04-15,TikTok,25160,1116,705.57,127.0,Y,,TI
CMP-01327,Q1_Launch_CMP-01327,2023-01-31 00:00:00,2023-02-14,TikTok,86595,1510,$1195.62,208.0,True,,TI
CMP-01328,Q1_Launch_CMP-01328,2023-02-23 00:00:00,2023-03-02,TikTok,80111,2570,4448.23,329.0,Y,,INVALID
CMP-01329,Q2_Launch_CMP-01329,2023-10-19 00:00:00,2023-10-28,Facebook,65929,1755,2658.77,,Yes,,FA
CMP-01330,Q1_BlackFriday_CMP-01330,2023-07-14 00:00:00,2023-07-16,TikTok,74506,2889,4200.81,,True,,TI
CMP-01331,Q4_BlackFriday_CMP-01331,2023-12-17 00:00:00,2023-12-31,Google Ads,35911,892,$983.6,142.0,No,,GO
CMP-01332,Q4_Winter_CMP-01332,2023-03-08 00:00:00,2023-03-29,Facebook,88127,3947,5394.53,528.0,No,,FA
CMP-01333,Q3_Launch_CMP-01333,2023-07-30,2023-08-15,Insta_gram,32821,1287,1237.85,133.0,0,,IN
CMP-01334,Q3_BlackFriday_CMP-01334,2023-12-02 00:00:00,2023-12-22,Email,76039,2730,3319.13,467.0,False,,EM
CMP-01335,Q3_Winter_CMP-01335,2023-12-14 00:00:00,2023-12-18,Instagram,61535,2575,4350.71,278.0,Y,,IN
CMP-01336,Q3_BlackFriday_CMP-01336,2023-10-17 00:00:00,2023-11-02,TikTok,85458,3432,6767.43,581.0,0,,TI
CMP-01337,Q3_Launch_CMP-01337,2023-06-23 00:00:00,2023-07-07,Instagram,13175,150,284.81,,0,,IN
CMP-01338,Q1_Winter_CMP-01338,13/11/2023,2023-11-26,Email,55771,1438,$2733.35,87.0,1,,EM
CMP-01339,Q4_Summer_CMP-01339,2023-12-05 00:00:00,2023-12-16,Facebook,87925,4152,4581.05,788.0,Y,,FA
CMP-01340,Q3_Launch_CMP-01340,2023-12-06 00:00:00,2023-12-01,Facebook,67358,1012,1217.62,110.0,0,,FA
CMP-01341,Q4_Winter_CMP-01341,2023-10-13 00:00:00,2023-10-18,TikTok,18327,723,1126.76,122.0,1,,TI
CMP-01342,Q2_Summer_CMP-01342,2023-01-06 00:00:00,2023-01-12,Facebook,48057,2354,4433.26,216.0,0,,FA
CMP-01343,Q4_BlackFriday_CMP-01343,2023-08-29 00:00:00,2023-09-02,TikTok,7150,86,61.32,12.0,False,,TI
CMP-01344,Q1_Launch_CMP-01344,2023-02-08 00:00:00,2023-02-20,Facebook,5425,202,193.19,36.0,Yes,,FA
CMP-01345,Q3_Winter_CMP-01345,2023-06-19,2023-07-14,Instagram,17032,489,346.64,27.0,1,,IN
CMP-01346,Q2_Summer_CMP-01346,2023-04-25 00:00:00,2023-05-21,Instagram,3198,106,150.31,18.0,Yes,,IN
CMP-01347,Q2_Winter_CMP-01347,01/05/2023,2022-12-31,TikTok,61500,824,$790.59,111.0,Y,,TI
CMP-01348,Q3_BlackFriday_CMP-01348,2023-08-16 00:00:00,2023-08-18,Email,54394,637,630.1,89.0,False,,EM
CMP-01349,Q3_Launch_CMP-01349,2023-09-13 00:00:00,2023-10-11,Email,21079,773,468.73,99.0,1,,EM
CMP-01350,Q1_BlackFriday_CMP-01350,2023-09-12,2023-12-12,TikTok,37220,1597,1636.44,289.0,Y,,TI
CMP-01351,Q2_Winter_CMP-01351,2023-07-26 00:00:00,2023-08-04,Facebook,42874,1769,3173.13,,0,,FA
CMP-01352,Q3_Winter_CMP-01352,2023-01-01 00:00:00,2023-01-05,TikTok,14859,471,400.17,41.0,No,,TI
CMP-01353,Q2_Launch_CMP-01353,2023-11-13 00:00:00,2023-12-01,TikTok,51460,720,1110.8,130.0,True,,TI
CMP-01354,Q2_Winter_CMP-01354,2023-10-15 00:00:00,2023-11-02,Instagram,32419,1216,1756.44,198.0,Y,,INVALID
CMP-01355,Q2_BlackFriday_CMP-01355,2023-06-24,2023-07-03,Email,9705,190,341.09,10.0,Yes,,EM
CMP-01356,Q4_Launch_CMP-01356,2023-04-25 00:00:00,2023-04-30,TikTok,43880,2037,1422.71,,False,,TI
CMP-01357,Q3_Winter_CMP-01357,2023-11-14 00:00:00,2023-12-10,Facebook,24236,1055,2074.54,,False,,FA
CMP-01358,Q3_Launch_CMP-01358,2023-07-06 00:00:00,2023-07-10,Google Ads,88955,3413,4689.27,375.0,Y,,GO
CMP-01359,Q3_BlackFriday_CMP-01359,2023-12-04 00:00:00,2024-01-03,TikTok,86514,4148,8267.84,,0,,TI
CMP-01360,Q2_BlackFriday_CMP-01360,2023-11-21 00:00:00,2023-12-15,Google Ads,16358,184,343.58,28.0,True,,GO
CMP-01361,Q3_BlackFriday_CMP-01361,2023-09-25 00:00:00,2023-09-20,Instagram,95914,3783,3148.5,307.0,Yes,,IN
CMP-01362,Q3_Launch_CMP-01362,2023-03-26 00:00:00,2023-04-09,N/A,77918,1808,1056.31,307.0,Y,,XX
CMP-01363,Q3_Launch_CMP-01363,2023-07-29 00:00:00,2023-08-05,TikTok,15596,721,636.97,122.0,Y,,TI
CMP-01364,Q4_Launch_CMP-01364,2023-04-07 00:00:00,2023-04-09,Instagram,34572,714,922.02,80.0,No,,IN
CMP-01365,Q1_Launch_CMP-01365,2023-04-21 00:00:00,2023-05-20,Facebook,79757,3110,2355.5,287.0,False,,FA
CMP-01366,Q1_Launch_CMP-01366,2023-06-23 00:00:00,2023-07-15,Facebook,2279,102,76.62,9.0,Yes,,FA
CMP-01367,Q3_Winter_CMP-01367,2023-11-21 00:00:00,2023-12-10,N/A,64197,748,893.03,91.0,True,,XX
CMP-01368,Q4_BlackFriday_CMP-01368,2023-08-19 00:00:00,2023-08-21,Email,63516,1645,904.59,259.0,False,,EM
CMP-01369,Q1_Winter_CMP-01369,2023-09-16 00:00:00,2023-09-17,Facebook,8083,327,223.29,33.0,Y,,FA
CMP-01370,Q2_BlackFriday_CMP-01370,2023-09-29 00:00:00,2023-10-03,Instagram,18771,529,594.49,74.0,False,,IN
CMP-01371,Q3_BlackFriday_CMP-01371,2023-08-10 00:00:00,2023-08-21,TikTok,30975,640,380.6,68.0,False,,TI
CMP-01372,Q1_BlackFriday_CMP-01372,2023-09-18 00:00:00,2023-10-08,Email,46648,876,959.34,83.0,1,,EM
CMP-01373,Q4_Launch_CMP-01373,2023-12-21 00:00:00,2024-01-14,Google Ads,49285,752,910.68,40.0,False,,GO
CMP-01374,Q3_Winter_CMP-01374,2023-03-07 00:00:00,2023-03-16,Facebook,20063,888,1045.09,44.0,0,,FA
CMP-01375,Q2_Launch_CMP-01375,2023-11-07 00:00:00,2023-11-17,Google Ads,68642,2266,4087.33,190.0,False,,GO
CMP-01376,Q3_Summer_CMP-01376,2023-07-16 00:00:00,2023-07-30,Instagram,91093,1189,$1539.87,131.0,0,,IN
CMP-01377,Q1_Winter_CMP-01377,2023-12-21 00:00:00,2023-12-29,E-mail,87143,2204,2649.14,391.0,Yes,,INVALID
CMP-01378,Q2_BlackFriday_CMP-01378,2023-06-25 00:00:00,2023-07-03,Facebook,38599,953,$1063.61,,False,,FA
CMP-01379,Q4_Launch_CMP-01379,2023-03-10 00:00:00,2023-03-18,TikTok,52920,913,1576.24,82.0,True,,TI
CMP-01380,Q1_Launch_CMP-01380,2023-09-20 00:00:00,2023-10-10,TikTok,29529,809,1490.65,70.0,0,,TI
CMP-01381,Q4_Winter_CMP-01381,2023-06-10 00:00:00,2023-06-30,Tik_Tok,36954,860,$1530.68,72.0,0,37008.0,TI
CMP-01382,Q3_Launch_CMP-01382,2023-11-20 00:00:00,2023-12-09,Google Ads,28856,683,1031.55,68.0,Y,,GO
CMP-01383,Q1_Summer_CMP-01383,2024-01-01 00:00:00,2024-01-26,Instagram,3573,141,99.55,17.0,Yes,,IN
CMP-01384,Q1_BlackFriday_CMP-01384,2023-12-11 00:00:00,2023-12-20,TikTok,79344,1502,1374.79,173.0,False,,TI
CMP-01385,Q3_BlackFriday_CMP-01385,2023-04-02 00:00:00,2023-05-02,Facebook,36367,1297,738.12,107.0,No,,FA
CMP-01386,Q4_BlackFriday_CMP-01386,2023-06-15 00:00:00,2023-07-03,Instagram,61774,2027,3843.67,141.0,True,,IN
CMP-01387,Q1_Launch_CMP-01387,2023-10-15 00:00:00,2023-10-27,TikTok,24752,809,1206.38,41.0,Y,,TI
CMP-01388,Q2_Summer_CMP-01388,2023-12-08 00:00:00,2024-01-04,N/A,56029,2046,3313.59,149.0,Yes,,XX
CMP-01389,Q3_Launch_CMP-01389,2023-10-01 00:00:00,2023-10-09,Instagram,18685,596,576.55,92.0,0,,IN
CMP-01390,Q2_Winter_CMP-01390,2023-01-07,2023-07-06,Email,52693,2380,4208.98,205.0,True,,EM
CMP-01391,Q3_Winter_CMP-01391,16/03/2023,2023-03-17,Google Ads,56961,2108,1874.87,253.0,False,,INVALID
CMP-01392,Q1_Launch_CMP-01392,2023-01-29 00:00:00,2023-02-16,TikTok,77908,2483,1247.62,,No,,TI
CMP-01393,Q2_BlackFriday_CMP-01393,2023-03-24 00:00:00,2023-04-12,Facebook,75532,3262,3472.8,597.0,1,,FA
CMP-01394,Q3_BlackFriday_CMP-01394,2023-03-16 00:00:00,2023-03-27,Instagram,82994,2842,3854.16,521.0,1,,IN
CMP-01395,Q1_Winter_CMP-01395,2023-06-01 00:00:00,2023-06-26,Instagram,57133,1236,1505.52,200.0,Yes,,IN
CMP-01396,Q1_BlackFriday_CMP-01396,2023-07-03 00:00:00,2023-07-11,Facebook,98425,1799,3225.81,,No,,FA
CMP-01397,Q3_Launch_CMP-01397,2023-12-12 00:00:00,2023-12-18,Email,62268,1002,659.42,136.0,True,,EM
CMP-01398,Q2_Winter_CMP-01398,2023-11-28 00:00:00,2023-12-24,Facebook,93201,4285,5702.2,,Y,,FA
CMP-01399,Q3_Launch_CMP-01399,2023-12-23 00:00:00,2024-01-19,Email,39243,1507,1913.09,79.0,True,,INVALID
CMP-01400,Q2_Launch_CMP-01400,2023-07-15 00:00:00,2023-07-28,Facebook,58384,2772,2556.03,367.0,No,,FA
CMP-01401,Q3_BlackFriday_CMP-01401,2023-12-17 00:00:00,2023-12-24,Google Ads,32653,1114,1930.94,199.0,0,,GO
CMP-01402,Q2_BlackFriday_CMP-01402,2023-01-07 00:00:00,2023-01-25,E-mail,27657,800,1303.42,96.0,1,,E-
CMP-01403,Q3_Summer_CMP-01403,2023-08-15 00:00:00,2023-09-04,TikTok,40952,507,810.84,25.0,Yes,,TI
CMP-01404,Q2_Summer_CMP-01404,2023-12-27 00:00:00,2023-12-28,Instagram,23180,854,1549.4,44.0,False,,IN
CMP-01405,Q4_Launch_CMP-01405,2023-10-29 00:00:00,2023-11-04,Instagram,98432,3276,5189.76,,True,,IN
CMP-01406,Q4_Launch_CMP-01406,2023-04-10 00:00:00,2023-04-13,Facebook,79411,3939,3339.33,288.0,1,,FA
CMP-01407,Q1_Summer_CMP-01407,16/12/2023,2024-01-04,Facebook,2622,51,79.48,7.0,Y,,FA
CMP-01408,Q3_Summer_CMP-01408,2023-03-30 00:00:00,2023-04-23,Instagram,49756,1553,1493.29,242.0,Yes,,IN
CMP-01409,Q4_Summer_CMP-01409,2023-01-21 00:00:00,2023-02-10,Facebook,41809,1506,1300.07,115.0,False,,FA
CMP-01410,Q3_Launch_CMP-01410,2023-03-08 00:00:00,2023-03-17,Facebook,17725,634,-386.43,116.0,True,,FA
CMP-01411,Q3_BlackFriday_CMP-01411,2023-01-03 00:00:00,2023-01-29,Instagram,62396,2024,$3270.87,235.0,Y,,IN
CMP-01412,Q1_Summer_CMP-01412,21/03/2023,2023-04-06,Facebook,52226,2145,$3360.15,153.0,False,,FA
CMP-01413,Q1_Summer_CMP-01413,2023-06-15 00:00:00,2023-06-19,Facebook,82182,1495,1273.37,246.0,0,,FA
CMP-01414,Q2_Summer_CMP-01414,2023-11-17 00:00:00,2023-11-21,Google Ads,83565,3261,5296.09,549.0,1,,GO
CMP-01415,Q4_Winter_CMP-01415,2023-09-09 00:00:00,2023-09-17,Instagram,30402,1057,1983.74,154.0,0,,IN
CMP-01416,Q1_Launch_CMP-01416,2023-02-07 00:00:00,2023-03-07,Email,5263,241,159.55,42.0,1,,EM
CMP-01417,Q3_Launch_CMP-01417,2023-04-23 00:00:00,2023-05-07,TikTok,97523,4280,3633.53,687.0,Y,,TI
CMP-01418,Q4_Winter_CMP-01418,2023-09-16 00:00:00,2023-09-24,Instagram,47828,1081,1757.05,197.0,0,,IN
CMP-01419,Q3_Summer_CMP-01419,26/07/2023,2023-08-03,Google Ads,48924,1029,-938.2,118.0,1,,GO
CMP-01420,Q2_BlackFriday_CMP-01420,2023-04-24 00:00:00,2023-05-09,TikTok,75182,3703,5321.2,600.0,Yes,,TI
CMP-01421,Q4_Launch_CMP-01421,2023-06-19 00:00:00,2023-07-09,Facebook,94065,2924,$1817.99,584.0,Y,,FA
CMP-01422,Q1_Launch_CMP-01422,2023-11-13 00:00:00,2023-11-19,TikTok,60052,2777,3272.15,440.0,1,,TI
CMP-01423,Q3_Summer_CMP-01423,29/11/2023,2023-12-28,Google Ads,12664,209,336.21,14.0,True,,GO
CMP-01424,Q4_Summer_CMP-01424,2023-12-09 00:00:00,2023-12-15,Gogle,36737,1311,$2005.53,167.0,1,,INVALID
CMP-01425,Q1_Winter_CMP-01425,2023-11-25 00:00:00,2023-12-25,Instagram,90563,3839,6613.09,,0,,IN
CMP-01426,Q3_Launch_CMP-01426,2023-01-21 00:00:00,2023-01-29,Email,30373,1454,$2640.72,110.0,Yes,,EM
CMP-01427,Q2_BlackFriday_CMP-01427,2023-02-28 00:00:00,2023-03-09,Facebook,37397,878,1457.28,170.0,False,,FA
CMP-01428,Q2_BlackFriday_CMP-01428,25/05/2023,2023-05-29,Email,87145,3398,5122.08,259.0,False,,EM
CMP-01429,Q4_Winter_CMP-01429,2023-09-22 00:00:00,2023-09-23,Facebook,39709,1252,685.57,,1,,FA
CMP-01430,Q3_Winter_CMP-01430,2023-09-18,2023-09-26,TikTok,62120,771,1004.19,144.0,False,,INVALID
CMP-01431,Q2_Winter_CMP-01431,2023-11-30 00:00:00,2023-12-22,Instagram,20250,761,423.53,91.0,1,,IN
CMP-01432,Q2_BlackFriday_CMP-01432,2023-02-19 00:00:00,2023-03-01,Google Ads,22172,833,1426.18,,Yes,,GO
CMP-01433,Q2_Summer_CMP-01433,2023-10-03 00:00:00,2023-10-17,N/A,12555,592,580.8,82.0,False,,XX
CMP-01434,Q1_Summer_CMP-01434,2023-04-18 00:00:00,2023-05-07,Facebook,88410,2642,3549.91,370.0,0,,FA
CMP-01435,Q2_BlackFriday_CMP-01435,2023-12-17 00:00:00,2024-01-14,Email,79617,1529,$1405.41,91.0,0,,EM
CMP-01436,Q1_BlackFriday_CMP-01436,2023-10-03 00:00:00,2023-10-23,Email,54276,639,1069.53,125.0,True,,EM
CMP-01437,Q3_Winter_CMP-01437,2023-08-11 00:00:00,2023-09-08,Instagram,58492,1557,2848.93,204.0,1,,IN
CMP-01438,Q2_Winter_CMP-01438,2023-12-18 00:00:00,2023-12-31,Facebook,54002,1192,1308.77,159.0,False,,FA
CMP-01439,Q3_Winter_CMP-01439,19/06/2023,2023-07-04,Email,90599,3664,6574.62,469.0,0,,EM
CMP-01440,Q4_BlackFriday_CMP-01440,07/02/2023,2023-02-14,Facebook,73355,1773,$1596.79,251.0,No,,FA
CMP-01441,Q2_Winter_CMP-01441,2023-05-09 00:00:00,2023-05-17,TikTok,92248,4424,5760.01,396.0,Yes,,TI
CMP-01442,Q3_Summer_CMP-01442,2023-04-27 00:00:00,2023-05-01,Email,25762,1249,2233.39,116.0,Yes,,EM
CMP-01443,Q2_Launch_CMP-01443,2023-08-19 00:00:00,2023-09-16,Instagram,12046,419,414.32,53.0,No,,IN
CMP-01444,Q1_Launch_CMP-01444,2023-01-09 00:00:00,2023-01-12,Google Ads,97999,4620,8921.51,790.0,No,,GO
CMP-01445,Q1_Launch_CMP-01445,2023-01-04 00:00:00,2023-01-18,TikTok,29769,1203,821.43,69.0,True,,TI
CMP-01446,Q2_Launch_CMP-01446,27/10/2023,2023-11-19,Facebook,54302,1730,$912.42,243.0,Yes,,FA
CMP-01447,Q1_Launch_CMP-01447,2023-02-07 00:00:00,2023-02-22,Email,24150,415,770.32,70.0,Yes,,EM
CMP-01448,Q4_Launch_CMP-01448,2023-05-29 00:00:00,2023-06-13,TikTok,69247,1962,1183.03,144.0,False,,TI
CMP-01449,Q2_Winter_CMP-01449,2023-02-14 00:00:00,2023-02-19,Google Ads,5853,189,375.7,9.0,1,,GO
CMP-01450,Q4_Summer_CMP-01450,2023-07-15 00:00:00,2023-08-08,Google Ads,95613,4260,8209.43,412.0,Y,,GO
CMP-01451,Q1_Winter_CMP-01451,2023-08-31 00:00:00,2023-09-29,Facebook,90399,2644,1865.42,365.0,Yes,,FA
CMP-01452,Q1_Winter_CMP-01452,2023-07-20 00:00:00,2023-08-02,TikTok,22792,1046,1366.47,73.0,Yes,,TI
CMP-01453,Q2_Summer_CMP-01453,2023-06-01 00:00:00,2023-06-29,Google Ads,60129,2223,1728.12,253.0,Y,,GO
CMP-01454,Q4_BlackFriday_CMP-01454,2023-12-13 00:00:00,2024-01-02,Instagram,75478,1168,$1334.13,155.0,Yes,,IN
